year,month,day_of_month,day_of_week,fl_date,origin,origin_city_name,origin_state_nm,dep_time,taxi_out,wheels_off,wheels_on,taxi_in,cancelled,air_time,distance,weather_delay,late_aircraft_delay
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1910.0,21.0,1931.0,2200.0,9.0,0,149.0,1089,0,69
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2104.0,17.0,2121.0,1.0,14.0,0,160.0,1258,0,45
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,632.0,11.0,643.0,914.0,6.0,0,331.0,2342,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1027.0,37.0,1104.0,1317.0,10.0,0,133.0,1089,0,19
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1316.0,18.0,1334.0,1557.0,13.0,0,143.0,1145,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1649.0,16.0,1705.0,1836.0,8.0,0,91.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1411.0,18.0,1429.0,1559.0,5.0,0,90.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,841.0,16.0,857.0,1116.0,10.0,0,139.0,1096,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1833.0,17.0,1850.0,2013.0,8.0,0,83.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1259.0,29.0,1328.0,1501.0,5.0,0,93.0,594,0,32
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1504.0,16.0,1520.0,1747.0,6.0,0,207.0,1501,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1820.0,21.0,1841.0,2101.0,5.0,0,200.0,1501,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1651.0,44.0,1735.0,2022.0,7.0,0,167.0,1096,0,55
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1543.0,21.0,1604.0,1733.0,5.0,0,89.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,549.0,19.0,608.0,836.0,11.0,0,208.0,1501,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1522.0,21.0,1543.0,1757.0,8.0,0,134.0,1089,0,78
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1437.0,30.0,1507.0,1740.0,8.0,0,153.0,1258,0,69
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,659.0,17.0,716.0,1005.0,12.0,0,289.0,2088,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,555.0,17.0,612.0,742.0,23.0,0,90.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,653.0,15.0,708.0,835.0,16.0,0,87.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,654.0,26.0,720.0,940.0,8.0,0,140.0,1096,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,804.0,17.0,821.0,950.0,12.0,0,89.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,711.0,14.0,725.0,944.0,30.0,0,139.0,1089,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1912.0,14.0,1926.0,2058.0,7.0,0,92.0,700,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1148.0,14.0,1202.0,1418.0,6.0,0,136.0,1096,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2138.0,25.0,2203.0,30.0,9.0,0,147.0,1258,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,928.0,12.0,940.0,1015.0,20.0,0,35.0,192,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,947.0,36.0,1023.0,1225.0,8.0,0,122.0,919,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1526.0,31.0,1557.0,1631.0,11.0,0,34.0,192,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2008.0,19.0,2027.0,2242.0,6.0,0,135.0,1096,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1241.0,25.0,1306.0,1523.0,8.0,0,137.0,1089,0,58
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1018.0,21.0,1039.0,1203.0,4.0,0,84.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1711.0,22.0,1733.0,2005.0,6.0,0,152.0,1145,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,800.0,17.0,817.0,1053.0,12.0,0,156.0,1145,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2018.0,35.0,2053.0,2126.0,11.0,0,33.0,192,0,20
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,733.0,16.0,749.0,1013.0,12.0,0,324.0,2342,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1730.0,39.0,1809.0,2023.0,9.0,0,134.0,1089,0,12
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,556.0,19.0,615.0,833.0,8.0,0,138.0,1013,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,620.0,16.0,636.0,837.0,14.0,0,121.0,946,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,619.0,14.0,633.0,934.0,5.0,0,121.0,1045,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2151.0,26.0,2217.0,3.0,67.0,0,226.0,1709,0,4
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1441.0,18.0,1459.0,1703.0,9.0,0,124.0,948,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1655.0,15.0,1710.0,1832.0,10.0,0,82.0,594,0,47
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1528.0,36.0,1604.0,1746.0,15.0,0,162.0,1121,0,54
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,912.0,19.0,931.0,1156.0,14.0,0,145.0,1080,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1852.0,21.0,1913.0,2133.0,7.0,0,140.0,1096,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,522.0,11.0,533.0,721.0,7.0,0,168.0,1182,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1352.0,21.0,1413.0,1631.0,7.0,0,138.0,1013,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1934.0,16.0,1950.0,2115.0,35.0,0,85.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2148.0,25.0,2213.0,2257.0,7.0,0,104.0,722,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1530.0,23.0,1553.0,1832.0,9.0,0,159.0,1145,0,34
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1709.0,22.0,1731.0,1817.0,5.0,0,106.0,675,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1412.0,29.0,1441.0,1607.0,4.0,0,86.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1234.0,20.0,1254.0,1329.0,5.0,0,35.0,204,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,832.0,16.0,848.0,1102.0,10.0,0,134.0,1013,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1229.0,23.0,1252.0,1430.0,3.0,0,98.0,700,0,15
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1447.0,18.0,1505.0,1719.0,16.0,0,134.0,990,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1931.0,16.0,1947.0,2154.0,4.0,0,187.0,1295,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2032.0,20.0,2052.0,2335.0,4.0,0,163.0,1214,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1410.0,22.0,1432.0,1517.0,5.0,0,105.0,675,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2012.0,20.0,2032.0,2259.0,29.0,0,147.0,1118,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1716.0,24.0,1740.0,1818.0,3.0,0,98.0,661,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,930.0,17.0,947.0,1041.0,5.0,0,54.0,335,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1724.0,26.0,1750.0,1858.0,5.0,0,68.0,440,0,9
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1948.0,34.0,2022.0,2234.0,7.0,0,132.0,990,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2134.0,27.0,2201.0,9.0,10.0,0,128.0,990,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2109.0,22.0,2131.0,2337.0,7.0,0,186.0,1327,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1318.0,22.0,1340.0,1433.0,5.0,0,53.0,335,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2149.0,27.0,2216.0,2350.0,18.0,0,154.0,1099,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2232.0,20.0,2252.0,2351.0,8.0,0,59.0,402,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2211.0,19.0,2230.0,30.0,4.0,0,180.0,1300,0,16
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1926.0,48.0,2014.0,2221.0,8.0,0,127.0,948,2,5
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1539.0,28.0,1607.0,1654.0,2.0,0,47.0,294,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2144.0,25.0,2209.0,13.0,6.0,0,124.0,948,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2238.0,20.0,2258.0,2333.0,3.0,0,95.0,661,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2257.0,18.0,2315.0,25.0,8.0,0,70.0,440,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2149.0,33.0,2222.0,2326.0,5.0,0,64.0,440,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,857.0,15.0,912.0,1051.0,5.0,0,99.0,700,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2008.0,16.0,2024.0,2205.0,16.0,0,101.0,710,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1800.0,23.0,1823.0,1852.0,3.0,0,89.0,530,0,18
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,837.0,37.0,914.0,941.0,6.0,0,87.0,530,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,931.0,13.0,944.0,1043.0,6.0,0,119.0,806,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2105.0,13.0,2118.0,2242.0,5.0,0,84.0,637,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1400.0,22.0,1422.0,1617.0,6.0,0,175.0,1143,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1935.0,41.0,2016.0,2214.0,6.0,0,178.0,1286,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1503.0,16.0,1519.0,1646.0,8.0,0,147.0,964,0,13
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1347.0,18.0,1405.0,1501.0,8.0,0,116.0,806,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2108.0,13.0,2121.0,2300.0,3.0,0,99.0,724,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1412.0,32.0,1444.0,1648.0,5.0,0,124.0,910,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1535.0,23.0,1558.0,1810.0,4.0,0,132.0,948,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1849.0,21.0,1910.0,2011.0,3.0,0,61.0,402,0,15
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1354.0,13.0,1407.0,1641.0,6.0,0,154.0,1258,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1033.0,49.0,1122.0,1150.0,14.0,0,28.0,126,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1406.0,19.0,1425.0,1454.0,6.0,0,29.0,126,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,958.0,27.0,1025.0,1302.0,5.0,0,157.0,1258,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2301.0,24.0,2325.0,2350.0,6.0,0,85.0,530,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,912.0,21.0,933.0,1025.0,4.0,0,112.0,675,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1954.0,21.0,2015.0,2217.0,5.0,0,122.0,880,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1556.0,20.0,1616.0,1846.0,4.0,0,210.0,1501,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1612.0,23.0,1635.0,1913.0,5.0,0,158.0,1258,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1121.0,24.0,1145.0,1402.0,6.0,0,137.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,830.0,15.0,845.0,1046.0,6.0,0,121.0,946,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2138.0,20.0,2158.0,29.0,9.0,0,151.0,1145,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,521.0,9.0,530.0,700.0,20.0,0,90.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1834.0,12.0,1846.0,2102.0,9.0,0,136.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1811.0,20.0,1831.0,1920.0,16.0,0,109.0,806,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1239.0,25.0,1304.0,1438.0,8.0,0,154.0,964,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,751.0,10.0,801.0,1025.0,34.0,0,144.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,,,,,,1,,1045,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2153.0,18.0,2211.0,18.0,6.0,0,127.0,1013,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1430.0,20.0,1450.0,1633.0,7.0,0,163.0,1197,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,621.0,11.0,632.0,809.0,13.0,0,97.0,650,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,640.0,9.0,649.0,845.0,20.0,0,176.0,1121,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2242.0,24.0,2306.0,46.0,6.0,0,160.0,1121,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1452.0,22.0,1514.0,1729.0,5.0,0,135.0,1096,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1359.0,12.0,1411.0,1626.0,11.0,0,135.0,1096,0,58
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1102.0,41.0,1143.0,1419.0,10.0,0,156.0,1145,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1224.0,21.0,1245.0,1525.0,4.0,0,160.0,1258,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,714.0,15.0,729.0,934.0,5.0,0,305.0,2174,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1911.0,13.0,1924.0,2005.0,5.0,0,101.0,675,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1848.0,19.0,1907.0,2036.0,5.0,0,149.0,964,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,834.0,26.0,900.0,1101.0,6.0,0,121.0,921,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1752.0,32.0,1824.0,2036.0,9.0,0,132.0,1085,0,45
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1831.0,24.0,1855.0,2154.0,6.0,0,359.0,2585,0,18
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1446.0,18.0,1504.0,1719.0,6.0,0,135.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1222.0,26.0,1248.0,1431.0,8.0,0,163.0,1197,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,922.0,17.0,939.0,1144.0,15.0,0,245.0,1709,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,548.0,22.0,610.0,838.0,30.0,0,148.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1720.0,16.0,1736.0,1950.0,8.0,0,134.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1347.0,13.0,1400.0,1558.0,6.0,0,118.0,921,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,706.0,16.0,722.0,910.0,5.0,0,168.0,1197,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1230.0,37.0,1307.0,1526.0,12.0,0,139.0,1085,0,65
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,818.0,15.0,833.0,1141.0,9.0,0,368.0,2585,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1721.0,18.0,1739.0,1906.0,38.0,0,147.0,964,0,12
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,725.0,12.0,737.0,937.0,13.0,0,240.0,1709,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,624.0,14.0,638.0,806.0,8.0,0,148.0,964,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1616.0,23.0,1639.0,1827.0,25.0,0,168.0,1197,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1941.0,12.0,1953.0,2206.0,23.0,0,133.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,753.0,10.0,803.0,1020.0,32.0,0,137.0,1085,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1609.0,20.0,1629.0,1819.0,6.0,0,230.0,1709,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1248.0,30.0,1318.0,1441.0,13.0,0,143.0,964,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,748.0,8.0,756.0,930.0,5.0,0,154.0,1068,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,613.0,11.0,624.0,831.0,18.0,0,127.0,946,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1653.0,16.0,1709.0,1802.0,5.0,0,113.0,806,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1812.0,17.0,1829.0,2032.0,11.0,0,123.0,946,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1627.0,25.0,1652.0,1834.0,4.0,0,162.0,1109,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,557.0,20.0,617.0,748.0,4.0,0,151.0,955,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,551.0,9.0,600.0,731.0,4.0,0,91.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1306.0,25.0,1331.0,1533.0,3.0,0,122.0,946,0,16
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1409.0,27.0,1436.0,1616.0,5.0,0,160.0,1182,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,640.0,11.0,651.0,858.0,14.0,0,247.0,1709,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1600.0,18.0,1618.0,1810.0,6.0,0,232.0,1709,0,6
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1439.0,24.0,1503.0,1546.0,5.0,0,103.0,675,0,59
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1820.0,18.0,1838.0,1956.0,4.0,0,138.0,955,0,30
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1756.0,15.0,1811.0,1953.0,3.0,0,162.0,1182,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1206.0,15.0,1221.0,1314.0,5.0,0,113.0,806,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1248.0,27.0,1315.0,1456.0,4.0,0,161.0,1109,0,33
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1512.0,13.0,1525.0,1708.0,3.0,0,163.0,1103,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1531.0,20.0,1551.0,1719.0,4.0,0,148.0,1068,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,942.0,9.0,951.0,1152.0,4.0,0,121.0,946,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1625.0,21.0,1646.0,1848.0,3.0,0,122.0,946,0,31
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1440.0,20.0,1500.0,1624.0,4.0,0,84.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1143.0,16.0,1159.0,1339.0,6.0,0,160.0,1182,0,35
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2122.0,19.0,2141.0,2309.0,4.0,0,88.0,601,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1939.0,30.0,2009.0,2243.0,9.0,0,154.0,1203,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1524.0,16.0,1540.0,1643.0,23.0,0,63.0,402,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1733.0,24.0,1757.0,1851.0,6.0,0,54.0,335,0,18
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1727.0,19.0,1746.0,1815.0,30.0,0,29.0,126,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,2115.0,29.0,2144.0,2329.0,8.0,0,165.0,1168,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1938.0,24.0,2002.0,2237.0,7.0,0,155.0,1217,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1927.0,22.0,1949.0,2103.0,12.0,0,134.0,941,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1937.0,34.0,2011.0,2245.0,5.0,0,154.0,1225,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1350.0,13.0,1403.0,1610.0,8.0,0,127.0,1013,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,957.0,15.0,1012.0,1212.0,5.0,0,120.0,919,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1310.0,20.0,1330.0,1529.0,6.0,0,119.0,919,0,96
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1406.0,34.0,1440.0,1703.0,6.0,0,143.0,1020,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1025.0,47.0,1112.0,1327.0,5.0,0,135.0,1096,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1945.0,32.0,2017.0,2251.0,82.0,0,154.0,1185,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,1007.0,36.0,1043.0,1210.0,5.0,0,87.0,594,0,0
2024,2,17,6,2024-02-17,MIA,"Miami, FL",Florida,837.0,32.0,909.0,1135.0,8.0,0,146.0,1096,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,928.0,18.0,946.0,1153.0,10.0,0,127.0,1089,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,2213.0,16.0,2229.0,2346.0,5.0,0,77.0,594,0,116
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,857.0,19.0,916.0,1036.0,8.0,0,80.0,594,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,2325.0,33.0,2358.0,228.0,6.0,0,150.0,1258,49,78
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,2354.0,11.0,5.0,132.0,7.0,0,87.0,650,43,70
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1839.0,16.0,1855.0,2124.0,4.0,0,149.0,1258,0,47
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1454.0,19.0,1513.0,1731.0,4.0,0,138.0,1096,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1308.0,21.0,1329.0,1500.0,11.0,0,91.0,650,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,514.0,12.0,526.0,715.0,19.0,0,169.0,1121,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1857.0,15.0,1912.0,2040.0,8.0,0,88.0,594,56,84
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1201.0,14.0,1215.0,1335.0,5.0,0,80.0,594,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1653.0,19.0,1712.0,1838.0,15.0,0,86.0,650,43,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,2023.0,24.0,2047.0,2303.0,3.0,0,136.0,1194,10,10
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1358.0,26.0,1424.0,1605.0,5.0,0,161.0,1103,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,813.0,10.0,823.0,1010.0,4.0,0,167.0,1103,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1739.0,24.0,1803.0,2018.0,20.0,0,315.0,2342,9,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1944.0,46.0,2030.0,2203.0,13.0,0,153.0,1121,14,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1248.0,23.0,1311.0,1613.0,11.0,0,122.0,1045,0,18
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,835.0,19.0,854.0,1156.0,5.0,0,122.0,1045,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,2037.0,27.0,2104.0,2309.0,4.0,0,125.0,1089,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,2116.0,43.0,2159.0,105.0,5.0,0,126.0,1045,0,69
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1443.0,20.0,1503.0,1818.0,4.0,0,135.0,1107,0,102
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,2134.0,34.0,2208.0,2342.0,11.0,0,154.0,1103,25,131
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1223.0,26.0,1249.0,1530.0,4.0,0,161.0,1258,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,827.0,32.0,859.0,1048.0,8.0,0,169.0,1197,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,1346.0,17.0,1403.0,1639.0,7.0,0,276.0,1972,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,900.0,22.0,922.0,1239.0,4.0,0,137.0,1107,0,0
2024,2,18,7,2024-02-18,MIA,"Miami, FL",Florida,826.0,26.0,852.0,1021.0,7.0,0,149.0,964,0,0
